name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Embroidered Wool Fabric-2837019,Embroidered Wool,Plain,58 Inches,"Heavy weight & Warm Fabric/ Suitable for making winter dresses, jackets, nehru jackets, sweaters and more.",100% Wool,Red & Black,0.5,2837019,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Embroidered wool fabric, suitable for making dresses, tops, woollen dresses, sweaters, winter coats, over coats, jackets etc.","Embroidered wool fabric, made of 100% wool. Wool is a textile fabric, obtained from animals. Wool fabrics have excellent absorbency, moisture regain is high, they tend to be warmer than others. Wool have good elasticity and resiliency.","2837019-(4).jpg, 2837019-(2).jpg, 2837019-(3).jpg","wools, woollen fabrics, embroidered wool fabrics, embroideries, emrodiery work, woollen fabrics, fabric for jackets, fabric for woollen dresses, fabric for winter wear, thread embroidery, black, red, 2837019",no,in_stock,published 
Tweed Fabric-239120,Tweed Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",100% Wool,Multicolour,0.5,239120,880 per meter,880,silks-wools>woollen-tweed | latest-fabrics | trending-fabrics | autumn-winter,"Tweed fabric is commonly used for making overcoats, long coats, winter dresses, jackets, light weight blankets, coats, for upholstery.","Tweed is a rough woven fabric. Tweed is a wool patterned fabric that has become synonymous with Scottish and Irish style. The rough, twill fabric originated in the Scottish highlands in the nineteenth century, and it is still used today for coats, jackets, suits, and more.","239120-(4).jpg, 239120-(2).jpg, 239120-(3).jpg","tweeds, tweed fabrics, woollen tweeds, woollen tweed, fabric for jackets, fabric for overcoats, fabric for winter dresses, fabric for coats, winter fabrics, black, pink, 239120",no,in_stock,published 
Boucle Fabric-239020,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",40% Wool 30% Acrylic 30% Cotton,Grey & Blue,0.5,239020,880 per meter,880,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool and mix fiber blend fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","239020-(4).jpg, 239020-(2).jpg, 239020-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, acrylic cotton boucle, acrylic wool boucle, multicolour, grey, blue, 239020",no,in_stock,published 
Boucle Fabric-238620,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",40% Wool 30% Acrylic 30% Cotton,Multicolour,0.5,238620,880 per meter,880,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool and mix fiber blend fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","238620-(4).jpg, 238620-(2).jpg, 238620-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, acrylic cotton boucle, acrylic wool boucle, multicolour, 238620",no,in_stock,published 
Boucle Fabric-4437717,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",100% Wool,Multicolour,0.5,4437717,2350 per meter,2350,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","4437717-(4).jpg, 4437717-(2).jpg, 4437717-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, woollen boucle, multicolour, 4437717",no,in_stock,published 
Boucle Fabric-4685220,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",100% Wool,Dark Grey,0.5,4685220,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","4685220-(4).jpg, 4685220-(2).jpg, 4685220-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, woollen boucle, dark grey, 4685220",no,in_stock,published 
Boucle Fabric-4685320,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",100% Wool,Black & White,0.5,4685320,990 per meter,990,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","4685320-(4).jpg, 4685320-(2).jpg, 4685320-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, woollen boucle, black & white, 4685320",no,in_stock,published 
Boucle Fabric-4437617,Boucle Fabric,Plain,58 Inches,"Heavy weight Fabric/ Suitable for making winter coats, band gala, nehru jackets, long coats, bags and used for home furnishing.",100% Wool,Multicolour,0.5,4437617,2350 per meter,2350,silks-wools>woollen-textures | embroidery>embroidery-work | latest-fabrics | autumn-winter,"Boucle fabric, suitable for making coats, long coats, overcoats, dresses, tops, sweaters, kids wear, accessories, woolen dresses, winter wear and more.","Boucle fabric is a wool fabric. To make boucle, at least two strands are combined, with the tension on one strand being much looser than the other as it is being plied, with the loose strand forming the loops and the other strand as the anchor.","4437617-(4).jpg, 4437617-(2).jpg, 4437617-(3).jpg","boucle fabric, woollen fabrics, wool boucle fabrics, fabric for overcoats, fabric for coats, fabric for winter dresses, fabric for winter wear, woollen boucle, multicolour, brown, rust, yellow, 4437617",no,in_stock,published 
Printed Cotton Flannel-2919619,Cotton Flannel,Twill ,58 Inches,"Mediumweight Fabric/ Suitable for making dresses, skirts, tops, kids wear, blankets, bed sheets and more.",100% Cotton ,Dark Green,0.3,2919619,280 Per Meter ,280,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | autumn-winter,"Printed cotton flannel fabric is suitable for making dresses, skirts, tops, bedsheets, kids wear, kids blanket, quilts covers and more.","Printed cotton flannel fabric is a cotton based brushed fabric. The fabric is well known for its extreme softness and warmth, which is a result of the loosely spun yarn. This fabric has durable and good absorbency quality.","2919619-(4).jpg, 2919619-(2).jpg, 2919619-(3).jpg","cottons, cotton flannel prints printed cotton flannel, cotton prints, printed cotton, cotton fabrics, fabric for winters, fabric for nightsuits, fabric for kids wear, fabric for winter dresses, kids prints, christmas prints, green, 2919619",no,in_stock,published 
Printed Rayon Fabric-26101,Printed Rayon ,Plain,54 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose,Off white,0.2,26101,250 per meter,250,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","26101-(4).jpg, 26101-(2).jpg, 26101-(3).jpg","rayons, rayon fabrics, rayon prints, printed rayon, fabric for suits, fabric for kurti, fabric for blouses, fabric for dresses, fabric for skirts, fabric for palazzo, self prints, off white, 26101",no,in_stock,published 
Printed Cotton Cambric-2267919,Cotton Cambric ,Plain,54 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.15,2267919,250 per meter,250,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","2267919-(4).jpg, 2267919-(2).jpg, 2267919-(3).jpg","cottons, cotton prints, printed cotton, cotton cambric prints, printed cotton cambric, printed cambric, fabric for dresses, fabric for tops, fabric for kaftan, fabric for tops, fabric for suits, fabric for kurti, aztecs prints, geometric florals prints, multicolour, 2267919",no,in_stock,published 
Printed Cotton Poplin-26989-2,Cotton Poplin,Plain,54 Inches ,"Lightweight & soft/ Suitable for mens shirts, dresses, suits, tops, kurti, tops, skirts and more.",100% Cotton ,Leaf Green,0.2,26989-2,230 per meter,230,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton poplin suitable for making shirts, dresses, skirts, tops, kurti, blouses, kids wear, bed coverings and more.","Printed cotton poplin fabric is a cotton based fabric formed on plain weave. Poplin, also called tabinet (or tabbinet), is a strong fabric in a plain weave. Being a plain under/over weave, if the weft and warp threads are of the same material and size, the effect is a plain woven surface with no ribbing.","26989-2-(4).jpg, 26989-2-(2).jpg, 26989-2-(3).jpg","cottons, cotton prints, printed cotton, cotton poplin prints, printed cotton poplin, fabric for shirts, fabric for dresses, fabric for tops, mens shirting fabrics, funky prints, animals prints, leaf green, 26989-2",no,in_stock,published 
Plain Chiffon Lurex Stripe-2354619,Plain Chiffon Lurex Stripes,Plain,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",100% Polyester ,Black,0.15,2354619,150 per meter,150,polyester-fabrics>solids | latest-fabrics | trending-fabrics | spring-summer,"Plain chiffon lurex stripes fabric is suitable for making dresses, skirts, tops, kurti, kaftan, flowy gowns, chiffon saree, ladies wear and more.","Plain chiffon lurex stripes fabric is a polyester base plain weave fabric. Chiffon is a lightweight, balanced plain-woven sheer fabric. The twist in the crepe yarns puckers the fabric lighttly in both directions after weaving, giving it some stretch and a lightly rough feel.","2354619-(4).jpg, 2354619-(2).jpg, 2354619-(3).jpg","polyester chiffon fabrics, chiffon fabrics, lurex stripes chiffon, chiffon lurex stripes, fabric for saree, fabric for dresses, fabric for gowns, fabric for chiffon dresses, fabric for frills, black, 2354619",no,in_stock,published 
Printed Chiffon Swiss Dot Fabric-2192420,Swiss Dot Printed Chiffon,Plain,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",100% Polyester ,Daisy Blue,0.15,2192420,170 per meter,170,polyester-fabrics>prints | prints>poly-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed chiffon with swiss dot fabric is suitable for making dresses, saree, stoles, dupatta, gowns, skirts, blouses, ladies wear and more.","Printed chiffon with swiss dots is a polyester base plain weave fabric. Chiffon is a lightweight, balanced plain-woven sheer fabric. The twist in the crepe yarns puckers the fabric lighttly in both directions after weaving, giving it some stretch and a lightly rough feel.","2192420-(4).jpg, 2192420-(2).jpg, 2192420-(3).jpg","polyesters, poly prints, printed polyester, polyester chiffon fabrics, printed chiffon, chiffon prints, swiss dot chiffon, fabric for saree, fabric for tops, fabric for gowns, fabric for dupatta, florals ditsies, daisy blue, 2192420",no,in_stock,published 
Printed Viscose Blend Fabric-6816517,Printed Viscose Blend Fabric,Plain,44 Inches ,"Lightweight & soft drape fabric/ Suitable for making dresses, suits, kurti, saree, tops, dupatta and more.",60% Polyester 40% Viscose ,Multicolour,0.15,6816517,370 per meter,370,rayons-modals>rayons-blends | latest-fabrics | trending-fabrics | spring-summer,"Printed viscose blend fabric, suitable for making saree, skirts, tops, kurti, gowns, blouses, ladies wear, sheer & curtains and more.","Printed Viscose blend fabric is a plain weave polyester and viscose blend fabric. A blend of poly & viscose is a suitable fabric to cater the day to day needs, as this fabric is soft and body friendly & color dyes well. It is a fine, soft and luxurious fabric with a good drape quality.","6816517-(4).jpg, 6816517-(2).jpg, 6816517-(3).jpg","polyester viscose, printed poly viscose, printed polyester viscose, polyester viscose prints, fabric for dresses, fabric for tops, fabric for saree, fabric for suits, florals prints, big florals prints, multicolour, 6816517",no,in_stock,published 
Printed Cotton Shirting Fabric-2222220,Printed Cotton Shirting Fabric,Plain,52 Inches ,"Lightweight & soft/ Suitable for mens shirts, dresses, suits, tops, kurti, tops, skirts and more.",100% Cotton ,White,0.2,2222220,290 Per Meter ,290,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton fabric is suitable for making dresses, shirts, tops, kurti, shirts, blouses, cushions etc.","Printed cotton fabric is a cotton based plain weave fabric. Cotton, as a natural cellulose fiber, has a lot of characteristics, such as comfortable Soft hand, good absorbency, Color retention, Prints well, Machine-washable, Dry-cleanable, strength, Drapes well. Commonly used for designing dresses.","2222220-(4).jpg, 2222220-(2).jpg, 2222220-(3).jpg","cottons, cotton prints, printed cotton, cotton fabrics, fabric for suits, fabric for kurti, fabric for dresses, fabric for skirts, white, 2222220",no,in_stock,published 
Printed Cotton Cambric-4449718,Cotton Cambric ,Plain,44 Inches ,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Multicolour,0.15,4449718,160 per meter,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","4449718-(4).jpg, 4449718-(2).jpg, 4449718-(3).jpg","cottons, cotton prints, printed cotton, cotton cambric prints, printed cotton cambric, printed cambric, fabric for dresses, fabric for tops, fabric for kaftan, fabric for tops, fabric for suits, fabric for kurti, mughal prints, abstracts prints, multicolour, 4449718",no,in_stock,published 
Printed Cotton Cambric-4414018,Cotton Cambric ,Plain,42 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,White,0.15,4414018,170 per meter,170,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","4414018-(4).jpg, 4414018-(2).jpg, 4414018-(3).jpg","cottons, cotton prints, printed cotton, cotton cambric prints, printed cotton cambric, printed cambric, fabric for dresses, fabric for tops, fabric for kaftan, fabric for tops, fabric for suits, fabric for kurti, mughal prints, stripes prints, white, 4414018",no,in_stock,published 
Printed Cotton Cambric-4558118,Cotton Cambric ,Plain,42 Inches,"Lightweight/ Soft Feel/ Used for making suits, kurta, dresses, skirts, tops, blouses, kaftan, palazzo etc.",100% Cotton ,Black,0.15,4558118,170 per meter,170,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.","4558118-(4).jpg, 4558118-(2).jpg, 4558118-(3).jpg","cottons, cotton prints, printed cotton, cotton cambric prints, printed cotton cambric, printed cambric, fabric for dresses, fabric for tops, fabric for kaftan, fabric for tops, fabric for suits, fabric for kurti, black, 4558118",no,in_stock,published 
Printed Rayon Fabric-351520,Printed Rayon ,Plain,54 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose,Peach,0.2,351520,210 per meter,210,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","351520-(4).jpg, 351520-(2).jpg, 351520-(3).jpg","rayons, rayon fabrics, rayon prints, printed rayon, fabric for suits, fabric for kurti, fabric for blouses, fabric for dresses, fabric for skirts, fabric for palazzo, polka dot prints, polkas, peach, 351520",no,in_stock,published 
Printed Rayon Fabric-261043,Printed Rayon ,Twill ,42 Inches,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.",100% Viscose,Red & White,0.2,261043,290 per meter,290,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.","261043-(4).jpg, 261043-(2).jpg, 261043-(3).jpg","rayons, rayon fabrics, rayon prints, printed rayon, fabric for suits, fabric for kurti, fabric for blouses, fabric for dresses, fabric for skirts, fabric for palazzo, paisleys prints, ambi prints, red, white, 261043",no,in_stock,published 
Printed Cotton Poplin Spandex-6814717,Printed Cotton Poplin Spandex,Plain,42 Inches,"Lightweight & stretch fabric/ Suitable for making dresses, skirts, tops, blouses, palazzo, shirts, cushions and more.",97% Cotton 3% Spandex,Light Green,0.2,6814717,270 Per Meter ,270,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | trending-fabrics | spring-summer,"Printed cotton poplin spandex is suitable for making dresses, skirts, tops, kurti, shirts, blouses and more.","Printed cotton spandex fabric is a cotton based fabric with spandex in it. Poplin, also called tabinet (or tabbinet), is a strong fabric in a plain weave. Being a plain under/over weave, if the weft and warp threads are of the same material and size, the effect is a plain woven surface with no ribbing.","6814717-(4).jpg, 6814717-(2).jpg, 6814717-(3).jpg","cotton prints, printed cotton, cotton poplin spandex, cotton poplin prints, printed cotton poplin, cotton lycra prints, cotton spandex prints, fabric for shirts, fabric for dresses, fabric for suits, fabric for blouses, mens shriting fabrics, bandhani prints, bhandhej prints, light green, 6814717",no,in_stock,published 
