name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Silk Ikat-246418,Silk Fabric ,Plain ,44 Inches ,"Light weight & soft/ used for making kurta, tops, kurti, dresses, skirts, suits, blouses, ethnics and more.
",100% Silk ,Blue ,0.2,246418,1430 Per Meter ,1430,silks-wools>ombres-solid-dyeds | latest-fabrics | autumn-winter | spring-summer,"Silk ikat fabrics, suitable for making kurta, tops, dresses, palazzo, kurti, skirts, ethnics and more.

","Silk ikat fabric is a silk based fabric. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric. Commonly used for making or designing dresses.

","246418-(4).jpg, 246418-(2).jpg, 246418-(3).jpg","ikat fabric, cotton ikat fabic, silk ikat, silk, ikat, ikats, ikat design, silk ikat, fabric for kurtis, fabric fro kurtas, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for gowns, fabric for palazzo, fabric for ethnic wear, 246418",no ,in_stock,Published
Silk Ikat-246618,Silk Fabric ,Plain ,44 Inches ,"Light weight & soft/ used for making kurta, tops, kurti, dresses, skirts, suits, blouses, ethnics and more.
",100% Silk ,Yellow ,0.2,246618,1430 Per Meter ,1430,silks-wools>ombres-solid-dyeds | latest-fabrics | autumn-winter | spring-summer,"Silk ikat fabrics, suitable for making kurta, tops, dresses, palazzo, kurti, skirts, ethnics and more.

","Silk ikat fabric is a silk based fabric. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric. Commonly used for making or designing dresses.

","246618-(4).jpg, 246618-(2).jpg, 246618-(3).jpg","ikat fabric, cotton ikat fabic, silk ikat, silk, ikat, ikats, ikat design, silk ikat, fabric for kurtis, fabric fro kurtas, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for gowns, fabric for palazzo, fabric for ethnic wear, 246618",no ,in_stock,Published
Silk Ikat-11610916-E,Silk Fabric ,Plain ,44 Inches ,"Light weight & soft/ used for making kurta, tops, kurti, dresses, skirts, suits, blouses, ethnics and more.
",100% Silk ,Blue ,0.2,11610916-E,1320 Per Meter ,1320,silks-wools>ombres-solid-dyeds | latest-fabrics | autumn-winter | spring-summer,"Silk ikat fabrics, suitable for making kurta, tops, dresses, palazzo, kurti, skirts, ethnics and more.

","Silk ikat fabric is a silk based fabric. Ikat, or ikkat, is a dyeing technique used to pattern textiles that employs resist dyeing on the yarns prior to dyeing and weaving the fabric. Commonly used for making or designing dresses.

","11610916-E-(4).jpg, 11610916-E-(2).jpg, 11610916-E-(3).jpg","ikat fabric, silk ikat fabic, silk ikat, silk, ikat, ikats, ikat design, silk ikat, fabric for kurtis, fabric fro kurtas, fabric for suits, fabric for blouses, fabric for tops, fabric for skirts, fabric for dresses, fabric for gowns, fabric for palazzo, fabric for ethnic wear, 11610916-E",no ,in_stock,Published
Printed Cotton Cambric-1E0141,Cotton Cambric ,Pain ,44 Inches ,"Lightweight & Soft/ Suitable for making dresses, skirts, tops, kurti, kurta, dupatta and more.
",100% Cotton ,Gree & White ,0.2,1.00E+141,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.

","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","1E0141-(4).jpg, 1E0141-(2).jpg, 1E0141-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cambric prints, cotton cambric, fabric for kurtis, fabric for suit, fabric for kurtas, fabric for tops, fabric for blouses, fabric for cushion covers, fabric for tunic, fabric for dupattas, fabric for kids wear, fabric for skirts, fabric for dresses, fabric for kaftans, fabric for palazzo, 1E0141",no ,in_stock,Published
Printed Rayon Fabric-4416520,Rayon Fabric ,Plain ,56 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100%  Viscose,Black & White ,0.2,4416520,290 Per Meter ,290,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.

","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","4416520-(4).jpg, 4416520-(2).jpg, 4416520-(3).jpg","printed rayon  fabric, printed rayon, rayon prints, viscose prints fabric, viscose print, rayon, viscose, fabric for shirts, fabric for kurtis, fabric for dresses, fabric for skirts, fabric for tops, fabric for blouses, fabric for palazzo, fabric for tunic, fabric for kaftans, fabric for gowns, 4416520 , stripes, rayon stripes",no ,in_stock,Published
Rayon Print-4236520,Rayon Fabric ,Plain ,54 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100% Viscose,Black   ,0.2,4236520,280 Per Meter ,280,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.

","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","4236520-(4).jpg, 4236520-(2).jpg, 4236520-(3).jpg","printed rayon  fabric, printed rayon, rayon prints, viscose prints fabric, viscose print, rayon, viscose, fabric for shirts, fabric for kurtis, fabric for dresses, fabric for skirts, fabric for tops, fabric for blouses, fabric for palazzo, fabric for tunic, fabric for kaftans, fabric for gowns, 4236520, black",no ,in_stock,Published
Printed Cotton Cambric-4557918,Cotton Cambric ,Pain ,44 Inches ,"Lightweight & Soft/ Suitable for making dresses, skirts, tops, kurti, kurta, dupatta and more.
",100% Cotton ,Yellow & Orange ,0.2,4557918,160 Per Meter ,160,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.

","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","4557918-(4).jpg, 4557918-(2).jpg, 4557918-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cambric prints, cotton cambric, fabric for kurtis, fabric for suit, fabric for kurtas, fabric for tops, fabric for blouses, fabric for cushion covers, fabric for tunic, fabric for dupattas, fabric for kids wear, fabric for skirts, fabric for dresses, fabric for kaftans, fabric for palazzo, 4557918 , zigzag ",no ,in_stock,Published
Printed Cotton Cambric-26992-15,Cotton Cambric ,Pain ,44 Inches ,"Lightweight & Soft/ Suitable for making dresses, skirts, tops, kurti, kurta, dupatta and more.
",100% Cotton ,Multicolour ,0.2,26992-15,150 Per Meter ,150,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.

","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","26992-15-(4).jpg, 26992-15-(2).jpg, 26992-15-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cambric prints, cotton cambric, fabric for kurtis, fabric for suit, fabric for kurtas, fabric for tops, fabric for blouses, fabric for cushion covers, fabric for tunic, fabric for dupattas, fabric for kids wear, fabric for skirts, fabric for dresses, fabric for kaftans, fabric for palazzo, 26992-15",no ,in_stock,Published
Printed Cotton Voile-6812417,Cotton Voile ,Plain ,44 Inches ,"Lightweight & semi sheer/ Suitable for making dresses, tops, kurti, blouses, scarves and more.
",100% Cotton ,Multicolour ,0.2,6812417,130 Per Meter ,130,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.

","Printed cotton voile fabric is a plain weave cotton based fabric. Cotton Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commly used for making or designing dresses.

","6812417-(4).jpg, 6812417-(2).jpg, 6812417-(3).jpg","printed cotton voile, cotton voile prints, printed voil, voile prints, printed cotton, cotton voile, voile, cotton, fabric for kurtis, fabric for kurtas, fabric for tops, fabric for blouses, fabric for kaftans, fabric for skirts, fabric for dresses, fabric for tunic, fabric for scarves, fabric for stoles, fabric for kids wear, fabric for night suits, 6812417",no ,in_stock,Published
Printed Rayon Fabric-26990,Rayon Fabric ,Plain ,42 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100%  Viscose,Black,0.2,26990,180 Per Meter ,180,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.

","Printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","26990-(4).jpg, 26990-(2).jpg, 26990-(3).jpg","printed rayon  fabric, printed rayon, rayon prints, viscose prints fabric, viscose print, rayon, viscose, fabric for shirts, fabric for kurtis, fabric for dresses, fabric for skirts, fabric for tops, fabric for blouses, fabric for palazzo, fabric for tunic, fabric for kaftans, fabric for gowns, 26990 , floral print ",no ,in_stock,Published
Printed Cotton Cambric-2465519,Cotton Cambric ,Pain ,44 Inches ,"Lightweight & Soft/ Suitable for making dresses, skirts, tops, kurti, kurta, dupatta and more.
",100% Cotton ,Yellow ,0.2,2465519,210 Per Meter ,210,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.

","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","2465519-(4).jpg, 2465519-(2).jpg, 2465519-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cambric prints, cotton cambric, fabric for kurtis, fabric for suit, fabric for kurtas, fabric for tops, fabric for blouses, fabric for cushion covers, fabric for tunic, fabric for dupattas, fabric for kids wear, fabric for skirts, fabric for dresses, fabric for kaftans, fabric for palazzo, 2465519",no ,in_stock,Published
Printed Cotton Voile-2290518,Cotton Voile ,Plain ,44 Inches ,"Lightweight & semi sheer/ Suitable for making dresses, tops, kurti, blouses, scarves and more.
",100% Cotton ,Green ,0.2,2290518,180 Per Meter ,180,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton voile fabric is suitable for making dresses, skirts, tops, kurti, blouses, kaftan, scarves, kids wear and more.

","Printed cotton voile fabric is a plain weave cotton based fabric. Cotton Voile is known for its light weight, the fabric is mostly used in soft furnishing designing dresses. Commly used for making or designing dresses.

","2290518-(4).jpg, 2290518-(2).jpg, 2290518-(3).jpg","printed cotton voile, cotton voile prints, printed voil, voile prints, printed cotton, cotton voile, voile, cotton, fabric for kurtis, fabric for kurtas, fabric for tops, fabric for blouses, fabric for kaftans, fabric for skirts, fabric for dresses, fabric for tunic, fabric for scarves, fabric for stoles, fabric for kids wear, fabric for night suits, 2290518",no ,in_stock,Published
Printed Cotton Cambric-26101,Cotton Cambric ,Plain ,44 Inches ,"Lightweight & Soft/ Suitable for making dresses, skirts, tops, kurti, kurta, dupatta and more.
",100% Cotton ,Orange & Black ,0.2,26101,230 Per Meter ,230,cotton>prints-cotton | prints>cotton-prints | latest-fabrics | spring-summer,"Printed cotton cambric is suitable for making dresses, skirts, tops, kurti, kaftan, palazzo, blouses, tunics, kids wear and more.

","Printed cotton cambric is a plain weave cotton based fabric. One of the finest and most dense kinds of cloth, is a lightweight plain-weave cloth, known as batiste. It is used for making dresses and household items.

","26101-(4).jpg, 26101-(2).jpg, 26101-(3).jpg","printed cotton cambric, printed cotton, cotton cambric prints, cotton prints, cambric prints, cotton cambric, fabric for kurtis, fabric for suit, fabric for kurtas, fabric for tops, fabric for blouses, fabric for cushion covers, fabric for tunic, fabric for dupattas, fabric for kids wear, fabric for skirts, fabric for dresses, fabric for kaftans, fabric for palazzo, 26101",no ,in_stock,Published
Foil Printed Rayon-4261920,Rayon With Foil Print ,Plain ,44 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100%  Viscose,Multicolour ,0.2,4261920,150 Per Meter ,150,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Foil printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.

","Foil printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","4261920-(4).jpg, 4261920-(2).jpg, 4261920-(3).jpg","printed rayon  fabric, printed rayon, rayon prints, viscose prints fabric, viscose print, rayon, viscose, fabric for shirts, fabric for kurtis, fabric for dresses, fabric for skirts, fabric for tops, fabric for blouses, fabric for palazzo, fabric for tunic, fabric for kaftans, fabric for gowns, 4261920 , floral print , foil print ",no ,in_stock,Published
Foil Printed Rayon-4261820,Rayon With Foil Print ,Plain ,44 Inches ,"Lightweight & Soft/ Used for making dresses, skirts, tops, kurtis, palazzo, kaftan etc.
",100%  Viscose,Multicolour ,0.2,4261820,150 Per Meter ,150,rayons-modals>prints-rayon-modals | latest-fabrics | spring-summer,"Foil printed rayon fabric, suitable for making dresses, skirts, tops, kurtis, palazzo, tunics, kaftan, cushion covers etc.

","Foil printed rayon fabric is a rayon based fabric. Rayon is a fiber that is neither totally natural not totally synthetic. Regenerated from cellulose, rayon is a manufactured fabric. Developed as a cheap substitute for silk. the fabric has been used in shirts as well as skirts, evening gowns and dresses of women.

","4261820-(4).jpg, 4261820-(2).jpg, 4261820-(3).jpg","printed rayon  fabric, printed rayon, rayon prints, viscose prints fabric, viscose print, rayon, viscose, fabric for shirts, fabric for kurtis, fabric for dresses, fabric for skirts, fabric for tops, fabric for blouses, fabric for palazzo, fabric for tunic, fabric for kaftans, fabric for gowns, 4261820 , floral print , foil print ",no ,in_stock,Published
Cotton Jacquard-6438318,Cotton Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Purple ,0.4,6438318,500 Per Meter ,500,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","6438318-(4).jpg, 6438318-(2).jpg, 6438318-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 6438318",no ,in_stock,Published
Cotton Slub Print-589019,Cotton Slub ,Slub ,46 Inches ,"Mediumweight & Soft fabric/ Suitable for making jackets, bags, cushions, rugs, sofa covers and used for home furnishing.
",100% Cotton ,Off White ,0.2,589019,540 Per Meter ,540,cotton>weaves-textures | latest-fabrics | autumn-winter,"Cotton TNT slub fabric, suitable for making bags, jackets, nehru jackets, curtains, sofa covers, bed linens, cushions and used for home furnishing.

","Cotton TNT slub fabric is a cotton based slub weave fabric. Slub cotton fabric that appears to have slight lumps in the fabric. These lumps are due to the process prior to weaving the cotton where the cotton is twisted, creating irregular twists.

","589019-(4).jpg, 589019-(2).jpg, 589019-(3).jpg","cotton slub print, cotton TNT slub print, cottonTNT slub, TNT slub, slub prints, TNT, cotton slub prints, fabric for cushion covers, fabric for sofa covers, fabric for bags, fabric for shoes, fabric for jackets, fabric for nehru jackets, fabric for coats, fabroc for rugs, fabric for table mat, 589019",no ,in_stock,Published
Cotton Lurex Jacquard-6438318,CottonLurex Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",95% Cotton 5% Lurex  ,Grey & offwhite ,0.3,253418,510 Per Meter ,510,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton lurex jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton lurex jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","253418-(4).jpg, 253418-(2).jpg, 253418-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 253418 , cotton lurex jacquard, lurex jacquard, lurex ",no ,in_stock,Published
Cotton Jacquard-4124618,Cotton Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Black & White ,0.3,4124618,1430 Per Meter ,1430,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4124618-(4).jpg, 4124618-(2).jpg, 4124618-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4124618",no ,in_stock,Published
Cotton Jacquard-461617,Cotton Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Multicolour ,0.3,461617,400 Per Meter ,400,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","461617-(4).jpg, 461617-(2).jpg, 461617-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 461617",no ,in_stock,Published
Cotton Lurex Jacquard-5196919,CottonLurex Jacquard ,Jacquard ,42 Inches,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",95% Cotton 5% Lurex  ,Multicolour ,0.3,5196919,950 Per Meter ,950,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton lurex jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton lurex jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","5196919-(4).jpg, 5196919-(2).jpg, 5196919-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 5196919 , cotton lurex jacquard, lurex jacquard, lurex ",no ,in_stock,Published
Cotton Jacquard-167186,Cotton Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Grey & offwhite ,0.3,167186,380 Per Meter ,380,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","167186-(4).jpg, 167186-(2).jpg, 167186-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 167186",no ,in_stock,Published
Cotton Cut Work Jacquard-4300118,Cotton Cut Work Jacquard ,Jacquard ,48 Inches ,"Lightweight Fabric/ Suitable for making jackets, bags, rugs and used for home furnishing.
",100% Cotton ,Grey & offwhite ,0.2,4300118,320 Per Meter,320,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton cutwork jacquard fabric, suitable for making dresses, kurta, curtains, cushions, sofa covers and more.

","Cotton cutwork jacquard fabric is a lightweight cotton based fabric formed on jacquard weave. Jacquard fabric has an intricately woven pattern. Jacquard weaves are produced on a special loom that is characterized by complex designs that are woven in with repetition of designs or tapestry effects.

","4300118-(4).jpg, 4300118-(2).jpg, 4300118-(3).jpg","cotton cutwork jacquard, cotton cut work jacquard, cotton cut work fabric, cutwork jacquard, jacquard, cotton jacquard, fabric for cushion cover, fabric for sofa cover, fabric for jackets, fabric for coats, fabric for table cloth, fabric for upholstery, fabric for bags, fabric for shoes, fabric for home furnishing, 4300118",no ,in_stock,Published
Cotton Cut Work Jacquard-4245919,Cotton Cut Work Jacquard ,Jacquard ,48 Inches ,"Lightweight Fabric/ Suitable for making jackets, bags, rugs and used for home furnishing.
",100% Cotton ,Beige & Off White ,0.2,4245919,320 Per Meter,320,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton cutwork jacquard fabric, suitable for making dresses, kurta, curtains, cushions, sofa covers and more.

","Cotton cutwork jacquard fabric is a lightweight cotton based fabric formed on jacquard weave. Jacquard fabric has an intricately woven pattern. Jacquard weaves are produced on a special loom that is characterized by complex designs that are woven in with repetition of designs or tapestry effects.

","4245919-(4).jpg, 4245919-(2).jpg, 4245919-(3).jpg","cotton cutwork jacquard, cotton cut work jacquard, cotton cut work fabric, cutwork jacquard, jacquard, cotton jacquard, fabric for cushion cover, fabric for sofa cover, fabric for jackets, fabric for coats, fabric for table cloth, fabric for upholstery, fabric for bags, fabric for shoes, fabric for home furnishing, 4245919",no ,in_stock,Published
Cotton Cut Work Jacquard-4779319,Cotton Cut Work Jacquard ,Jacquard ,48 Inches ,"Lightweight Fabric/ Suitable for making jackets, bags, rugs and used for home furnishing.
",100% Cotton ,Beige & Off White ,0.2,4779319,300 Per Meter ,300,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton cutwork jacquard fabric, suitable for making dresses, kurta, curtains, cushions, sofa covers and more.

","Cotton cutwork jacquard fabric is a lightweight cotton based fabric formed on jacquard weave. Jacquard fabric has an intricately woven pattern. Jacquard weaves are produced on a special loom that is characterized by complex designs that are woven in with repetition of designs or tapestry effects.

","4779319-(4).jpg, 4779319-(2).jpg, 4779319-(3).jpg","cotton cutwork jacquard, cotton cut work jacquard, cotton cut work fabric, cutwork jacquard, jacquard, cotton jacquard, fabric for cushion cover, fabric for sofa cover, fabric for jackets, fabric for coats, fabric for table cloth, fabric for upholstery, fabric for bags, fabric for shoes, fabric for home furnishing, 4779319",no ,in_stock,Published
Cotton Jacquard-11286,Cotton Jacquard ,Jacquard ,46 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Light Grey ,0.3,11286,550 Per Meter ,550,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","11286-(4).jpg, 11286-(2).jpg, 11286-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 11286",no ,in_stock,Published
Cotton Jacquard-111327,Cotton Jacquard ,Jacquard ,50 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Blue & White ,0.3,111327,450 Per Meter ,450,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","111327-(4).jpg, 111327-(2).jpg, 111327-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 111327",no ,in_stock,Published
Cotton Double Cloth Jacquard-0121917,Cotton Double Cloth ,Jacquard ,46 Inches ,"Lightweight & soft fabric/ Used for making dresses, suits, kurti, kurta, masks, used for home furnishing and more.
",100% Cotton ,Black & White ,0.2,121917,500 Per Meter ,500,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton double cloth jacquard is suitable for making masks, dresses, skirts, kids wear and used for making household items.

","Cotton double cloth jacquard fabric is a cotton based fabric formed on double weave. Double cloth or double weave (also doublecloth, double-cloth, doubleweave) is a kind of woven textile in which two or more sets of warps and one or more sets of weft or filling yarns are interconnected to form a two-layered cloth.

","0121917-(4).jpg, 0121917-(2).jpg, 0121917-(3).jpg","cotton double cloth jacquard, cotton double cloth, cotton jacquard, double cloth fabric, fabric for dresses, fabric for skirts, fabric for jackets, fabric for cushion covers, fabric for sofa covers, fabric for rugs, fabric for table cloth, fabric for bags, fabric for shoes, 0121917",no ,in_stock,Published
Cotton Patchwork Jacquard-4801320,Cotton Patchwork Jacquard ,Jacquard ,44 Inches ,"Medium weight fabric/ Suitable for making jackets, bags, sofa covers, cushion covers and more.
",100% Cotton ,Brown ,0.2,4801320,770 Per Meter ,770,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton patchwork jacquard fabric is suitable for making dresses, jackets, bags, sofa covers, curtains and used for home furnishing.

","Cotton patchwork jacquard fabric is a cotton based jacquard weave fabric. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4801320-(4).jpg, 4801320-(2).jpg, 4801320-(3).jpg","cotton patchwork jacquard, cotton patchwork, jacquard, cotton jacquard, fabric for dresses, fabric for skirts, fabric for jackets, fabric for cushion covers, fabric for sofa covers, fabric for rugs, fabric for table cloth, fabric for bags, fabric for shoes, 4801320",no ,in_stock,Published
